# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 4.462510238008901,1.8529071659359162,0.5661312236900136,85.46589906265423,1.046215339863489,4.4,-1.3068314324682873,180.0,-78.3354365628277,0.0
 4.467222562801818,1.853332734133448,0.571091962683383,85.0967570427752,1.066949568952326,4.399999999999958,-1.2161867991158883,180.0,-74.3497366712756,0.0
 4.471934623180928,1.8537975471401038,0.5761470163662888,84.74641659440918,1.0876826346204111,4.399999999999986,-1.1330461864654415,180.0,-70.61584476389,0.0
 4.476646039717047,1.8543011460972725,0.5812958070213807,84.41371593567663,1.1084128673793314,4.400000000000015,-1.0566640067500428,180.0,-67.1131090598477,6.033812821972081e-12
 4.481356445934307,1.8548430721463423,0.5865377569313084,84.09758592950145,1.129138654735278,4.399999999999981,-0.986379698393859,180.00000000000003,-63.82285987399915,-1.2071120586158196e-11
 4.486065488351296,1.855422866428702,0.5918722883787215,83.79704137518125,1.1498584413700297,4.400000000000028,-0.9216069158790988,179.99999999999997,-60.72819660348024,6.0377455701529955e-12
 4.4907728263966264,1.8560400700857396,0.5972988236462697,83.5111732248854,1.1705707287694818,4.399999999999995,-0.8618242163513815,180.0,-57.81379926377107,0.0
 4.495478132227799,1.856694224258844,0.6028167850166029,83.23914161808736,1.1912740744266395,4.4000000000000234,-0.8065670211520379,180.0,-55.06576163621728,6.0433684346771054e-12
 4.500181090476599,1.8573848700894036,0.6084255947723706,82.98016964017383,1.2119670907213609,4.400000000000028,-0.7554206662464664,180.00000000000003,-52.47144354137211,-6.046776653069685e-12
 4.504881397939745,1.8581115487188073,0.6141246751962227,82.73353772249425,1.2326484435592058,4.399999999999976,-0.7080143829244515,180.0,-50.01933989149748,0.0
 4.509578763229822,1.858873801288443,0.6199134485708089,82.4985786114554,1.2533168508355417,4.399999999999981,-0.6640160753399087,180.0,-47.698964589079495,6.054717210108349e-12
